OBJECT_NAME,OBJECT_ID,epoch_iso,mm_rev_day,ecc,inc_deg,raan_deg,argp_deg,mean_anom_deg,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,norad,ELEMENT_SET_NO,REV_AT_EPOCH,bstar,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,"Invalid query: ""GROUP=rocket-bodies&FORMAT=csv"" (GROUP=rocket-bodies not found)",label
COSMOS 2251 DEB,1993-036DV,2025-09-04T21:58:49.174752,13.68449931,0.03239281,74.0515,202.9333,36.3898,23.2852,0.0,U,33916,999.0,82539.0,0.0011038105,1.342e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036DW,2025-09-04T11:52:03.777888,13.68886883,0.03334273,74.105,285.0667,48.1253,314.7804,0.0,U,33917,999.0,82375.0,0.00075249193,9.37e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036DZ,2025-09-03T02:53:37.084704,14.56110129,0.00393367,74.0632,129.2561,167.9645,192.2468,0.0,U,33920,999.0,86649.0,0.0028056181,0.00012499,0.0,,Debris
COSMOS 2251 DEB,1993-036EB,2025-09-04T08:33:36.222336,14.4904152,0.0021731,74.0512,334.0311,108.0016,318.9936,0.0,U,33922,999.0,87138.0,0.00071420958,2.693e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ED,2025-09-04T22:00:29.578464,13.50025614,0.04032145,73.9108,69.0054,122.6692,241.3986,0.0,U,33924,999.0,81405.0,0.0011176707,1.16e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036EH,2025-09-04T09:00:01.118016,14.47127693,0.00613789,73.9231,239.5932,198.1327,161.7643,0.0,U,33928,999.0,87207.0,0.00036450504,1.332e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036EL,2025-09-04T22:37:02.700768,15.46840069,0.00553044,73.9896,99.6435,200.09,159.8136,0.0,U,33931,999.0,87838.0,0.0043794196,0.00240195,0.0,,Debris
COSMOS 2251 DEB,1993-036EM,2025-09-04T18:57:42.714144,14.38361288,0.00378782,74.0338,138.356,241.5782,118.1553,0.0,U,33932,999.0,86575.0,0.0005949595,1.802e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036EN,2025-09-04T09:21:49.040352,14.33216797,0.00742428,74.0866,241.1632,276.0258,83.2437,0.0,U,33933,999.0,86361.0,0.00051871292,1.444e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036EP,2025-09-04T13:44:14.220384,14.57954538,0.00150815,74.0381,289.3301,65.6783,294.5955,0.0,U,33934,999.0,87293.0,0.00092779877,4.239e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ER,2025-09-04T22:39:24.058080,14.59250028,0.00275727,74.0162,226.1355,37.5467,322.7616,0.0,U,33936,999.0,87448.0,0.0011944995,5.644e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ET,2025-09-04T20:28:39.509184,14.46277166,0.0016099,74.0473,31.7186,141.2478,336.9653,0.0,U,33938,999.0,86970.0,0.0008787782,3.128e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036EU,2025-09-04T12:27:18.019584,14.90084424,0.00128664,74.0105,280.9622,356.4042,3.7045,0.0,U,33939,999.0,87270.0,0.0033986979,0.00033023,0.0,,Debris
COSMOS 2251 DEB,1993-036EV,2025-09-04T16:57:23.397120,14.57524247,0.00116208,74.0438,331.8556,66.6301,61.0501,0.0,U,33940,999.0,87150.0,0.0012005356,5.44e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036EX,2025-09-04T22:36:52.555680,14.37783166,0.00211437,74.0344,96.7561,209.886,265.2504,0.0,U,33942,999.0,86714.0,0.00029854779,8.75e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036EZ,2025-09-04T20:13:09.267168,14.37046996,0.0115124,74.04,130.8366,255.2184,182.9264,0.0,U,33944,999.0,86607.0,0.0003265474,1.017e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FA,2025-09-04T19:46:49.815552,14.34487812,0.00237916,74.029,127.5028,241.6424,118.2329,0.0,U,33945,999.0,86597.0,0.00017250683,4.61e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036FD,2025-09-04T17:07:29.246016,14.35470457,0.00243671,74.0349,126.8037,231.3169,128.5805,0.0,U,33948,999.0,86602.0,0.00024959876,6.94e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036FE,2025-09-04T22:21:28.473984,14.39457685,0.00192096,74.0229,76.3081,206.2847,271.4956,0.0,U,33971,999.0,86717.0,0.00041096827,1.257e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FF,2025-09-04T14:10:13.594368,14.35277412,0.01251823,73.9973,13.1087,204.0672,173.3759,0.0,U,33972,999.0,85651.0,0.0027600453,8.621e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FG,2025-09-04T13:14:48.918912,14.4524159,0.00450776,74.0074,288.0652,131.1953,345.9092,0.0,U,33973,999.0,87167.0,0.00018172177,6.18e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036FJ,2025-09-04T10:22:16.965120,14.00236892,0.01902111,73.799,258.9744,47.8002,313.91,0.0,U,33975,999.0,84439.0,0.00072918531,1.235e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FP,2025-09-04T10:37:42.887136,14.57646115,0.00282172,74.019,248.4833,50.2535,99.7196,0.0,U,33980,999.0,87347.0,0.0010094088,4.601e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FR,2025-09-04T22:00:38.843136,14.59589716,0.00784308,74.0713,188.0972,259.9418,168.1836,0.0,U,33982,999.0,87717.0,0.00068288304,3.36e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FS,2025-09-04T16:55:49.780992,14.5011662,0.00199089,74.0536,332.9646,98.2307,16.961,0.0,U,33983,999.0,87193.0,0.00073806415,2.846e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FT,2025-09-04T21:21:47.232000,14.65046218,0.00227712,74.01,177.7591,30.3016,34.9709,0.0,U,33984,999.0,87618.0,0.0014428186,7.747e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FV,2025-09-04T18:48:53.108064,14.42526491,0.00432484,74.0366,126.3734,226.4027,211.7009,0.0,U,33986,999.0,86601.0,0.00081678988,2.713e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036FZ,2025-09-04T22:25:35.595264,13.49805473,0.04068221,73.9251,84.5767,123.4114,350.7738,0.0,U,33990,999.0,81396.0,0.00082492426,8.56e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036GB,2025-09-04T20:07:42.201696,14.64980347,0.00565015,74.025,168.2983,309.5602,106.1708,0.0,U,33992,999.0,87676.0,0.001148112,6.269e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036GD,2025-09-04T18:57:02.109600,14.41117216,0.00229647,74.0455,13.5034,177.0181,298.3267,0.0,U,33994,999.0,86994.0,0.00020042546,6.21e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036GE,2025-09-04T13:35:24.408672,14.34086999,0.00639335,74.0624,300.6803,339.0958,20.758,0.0,U,33995,999.0,86097.0,0.00099439267,2.82e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036GJ,2025-09-04T20:46:10.131456,14.80198764,0.00453616,73.9199,67.4545,342.7033,17.2594,0.0,U,33999,999.0,87786.0,0.0015967648,0.00012339,0.0,,Debris
COSMOS 2251 DEB,1993-036GL,2025-09-04T01:09:44.281152,14.36931316,0.0020969,74.0368,104.8775,215.9778,294.8337,0.0,U,34001,999.0,86714.0,0.00022503904,6.41e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036GN,2025-08-29T00:55:49.945728,13.83392629,0.0277751,74.0795,102.9455,239.9149,117.4174,0.0,U,34003,999.0,82963.0,0.0012912938,1.888e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036GP,2025-09-04T18:02:01.608864,14.47743734,0.00339574,74.0361,138.5168,182.2785,177.8226,0.0,U,34004,999.0,86597.0,0.0011669578,4.317e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036GQ,2025-09-04T20:38:38.308704,14.40189111,0.00204841,74.0458,36.3164,184.3875,294.2883,0.0,U,34005,999.0,86955.0,0.00022401539,6.84e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036GR,2025-09-04T08:19:45.748128,14.86413801,0.00134235,74.0579,341.9571,347.5124,74.7615,0.0,U,34006,999.0,87188.0,0.0033127231,0.00029389,0.0,,Debris
COSMOS 2251 DEB,1993-036GS,2025-09-04T20:14:46.976064,14.63636655,0.0048212,74.0198,177.081,333.3399,26.5289,0.0,U,34007,999.0,87632.0,0.0012549128,6.609e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036GT,2025-09-04T20:46:24.521376,14.33053115,0.00235959,74.0347,151.2003,176.052,258.9555,0.0,U,34008,999.0,86548.0,0.00016103419,4.17e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036GU,2025-09-04T20:40:00.516576,14.33110078,0.00288239,74.0378,157.6143,253.8808,170.6689,0.0,U,34009,999.0,86529.0,0.00019768511,5.18e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036GV,2025-09-04T17:38:41.833824,15.03573543,0.00133672,74.0072,128.0771,252.5162,107.4566,0.0,U,34010,999.0,87791.0,0.0037598686,0.00051817,0.0,,Debris
COSMOS 2251 DEB,1993-036GW,2025-09-04T20:31:30.756576,14.41005337,0.00400672,74.0156,153.5218,262.4481,97.2122,0.0,U,34011,999.0,86491.0,0.0010334466,3.329e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036GZ,2025-09-04T17:00:35.140320,14.71370369,0.00411474,74.0173,113.6425,277.2652,147.5834,0.0,U,34014,999.0,87846.0,0.00097350778,6.075e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HA,2025-09-04T17:13:39.326592,14.58742852,0.00214815,74.0279,348.3326,106.9318,6.42,0.0,U,34015,999.0,87086.0,0.0016042407,7.493e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HD,2025-09-04T12:13:11.600256,13.80889768,0.02673355,73.8752,260.2406,314.0978,201.908,0.0,U,34018,999.0,83287.0,0.00061924277,8.3e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036HE,2025-09-04T10:05:56.451264,14.3329863,0.00597947,73.9522,233.2825,73.5398,47.7696,0.0,U,34019,999.0,86097.0,0.0012348743,3.444e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HG,2025-09-04T10:45:32.587776,14.49471227,0.00188476,74.039,316.1832,124.3052,251.2511,0.0,U,34021,999.0,87191.0,0.00056384612,2.138e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HH,2025-09-04T22:30:17.304192,14.38750498,0.00227516,74.0521,92.8204,187.8596,291.3916,0.0,U,34022,999.0,86774.0,0.00030425076,9.11e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036HJ,2025-09-04T11:39:45.671328,14.40237994,0.00190417,74.0232,75.3806,200.5667,188.1953,0.0,U,34023,999.0,86785.0,0.00048961298,1.526e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HK,2025-09-04T20:07:07.468032,14.35241021,0.00221808,74.0463,137.2447,218.4369,213.3934,0.0,U,34024,999.0,86605.0,0.00024492294,6.77e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036HM,2025-09-04T18:13:54.764832,13.64987832,0.03490775,73.7678,141.8288,26.3436,28.1476,0.0,U,34026,999.0,82181.0,0.0019655618,2.387e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HP,2025-09-04T19:52:44.383008,13.20498531,0.05466227,73.8834,138.8991,293.0835,134.3914,0.0,U,34028,999.0,79702.0,0.00052198917,4.4e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036HS,2025-09-04T10:11:18.967776,14.58262007,0.00223446,74.0164,325.1569,105.321,20.6152,0.0,U,34031,999.0,87117.0,0.0013726055,6.341e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HW,2025-09-04T21:09:07.717248,14.50344255,0.00461501,74.066,174.7896,208.6919,221.6642,0.0,U,34035,999.0,86532.0,0.0017797719,7.017e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036HX,2025-09-04T17:11:49.718688,14.85970766,0.00212511,74.0266,347.5805,55.8547,304.4643,0.0,U,34036,999.0,87095.0,0.0040956982,0.00036075,0.0,,Debris
COSMOS 2251 DEB,1993-036HY,2025-09-04T10:11:02.286528,14.34218596,0.00563388,74.0495,232.1391,306.0687,53.5253,0.0,U,34037,999.0,86293.0,0.0009701199,2.744e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JB,2025-09-04T07:43:25.923648,13.68010325,0.03435374,73.9546,230.0825,204.6076,153.8314,0.0,U,34040,999.0,82240.0,0.0011272333,1.421e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JG,2025-09-04T21:26:41.119872,14.33991576,0.00275211,74.0386,131.6875,242.509,206.0244,0.0,U,34045,999.0,86616.0,0.00012187975,3.15e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036JH,2025-09-04T07:52:31.126656,14.45161285,0.00822608,74.0388,195.8816,303.5219,211.1282,0.0,U,34046,999.0,86389.0,0.0021232608,7.729e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JM,2025-09-04T20:58:34.471776,13.95837087,0.0218891,74.0886,179.5938,267.9803,148.0124,0.0,U,34050,999.0,84052.0,0.00087437075,1.435e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JQ,2025-09-04T20:11:42.177696,13.48972203,0.04234605,73.8453,41.5104,206.6886,151.1861,0.0,U,34053,999.0,81350.0,0.001352019,1.45e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JT,2025-09-04T11:43:10.434144,14.19547707,0.01316771,74.0577,253.7035,325.1538,154.306,0.0,U,34056,999.0,85002.0,0.0022603164,5.175e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JV,2025-09-04T13:05:26.081664,13.55924359,0.03790157,73.9362,338.8952,352.718,17.7727,0.0,U,34058,999.0,81798.0,0.00033489314,3.49e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036JW,2025-09-04T16:55:20.385984,14.5203798,0.00181588,74.0412,12.9558,114.4,14.5667,0.0,U,34059,999.0,87021.0,0.0013983165,5.642e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JY,2025-09-04T21:40:28.049952,14.40040164,0.00208461,74.0373,86.0386,192.9196,282.3813,0.0,U,34061,999.0,86757.0,0.00045651684,1.416e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036JZ,2025-09-04T14:04:49.329120,14.74283324,0.00826366,74.0326,332.3198,75.2085,35.2766,0.0,U,34062,999.0,87132.0,0.0021271574,0.00014869,0.0,,Debris
COSMOS 2251 DEB,1993-036KB,2025-09-04T14:42:05.068224,14.41834732,0.00228426,74.0303,94.6945,190.63,238.2999,0.0,U,34064,999.0,86713.0,0.00070238095,2.278e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KC,2025-09-04T23:07:08.440032,14.37910669,0.00169948,74.0336,80.0444,208.6026,270.6379,0.0,U,34065,999.0,86785.0,0.00023072365,6.71e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036KH,2025-09-04T10:52:48.925920,14.73057175,0.00213839,74.0041,310.6764,78.3861,300.866,0.0,U,34070,999.0,87147.0,0.0023140792,0.00014939,0.0,,Debris
COSMOS 2251 DEB,1993-036KK,2025-09-04T09:29:10.611744,14.5391248,0.00530033,74.0579,231.6565,259.2099,263.4951,0.0,U,34114,999.0,86356.0,0.0026174265,0.00011209,0.0,,Debris
COSMOS 2251 DEB,1993-036KL,2025-09-03T19:17:50.699328,14.7710513,0.00314241,74.0074,78.6062,284.2001,75.5683,0.0,U,34115,999.0,87935.0,0.0018196913,0.00012954,0.0,,Debris
COSMOS 2251 DEB,1993-036KM,2025-09-04T17:55:19.277760,14.52073413,0.00115366,74.044,9.3564,108.5995,8.3191,0.0,U,34116,999.0,87049.0,0.0012753212,5.141e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KN,2025-09-04T20:24:33.661440,14.39429755,0.00589955,74.0409,166.4372,268.2613,91.1784,0.0,U,34117,999.0,86700.0,0.00094352773,2.972e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KP,2025-09-04T16:59:12.147072,14.88536276,0.00677183,73.9529,88.8456,299.3705,140.5077,0.0,U,34118,999.0,87700.0,0.0018401531,0.00017869,0.0,,Debris
COSMOS 2251 DEB,1993-036KR,2025-09-04T21:06:36.868896,13.98519876,0.0183178,73.9937,27.4393,236.9745,246.4147,0.0,U,34120,999.0,84598.0,0.00062166551,1.003e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KS,2025-09-04T13:23:13.816320,13.91333172,0.02368472,73.9914,267.0305,134.0539,347.8662,0.0,U,34121,999.0,83745.0,0.0015683341,2.464e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KT,2025-09-04T13:42:30.405600,14.63406101,0.00856771,74.0389,309.1532,233.2609,249.2453,0.0,U,34122,999.0,87233.0,0.001454043,7.908e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KY,2025-09-04T02:06:51.164352,14.30185405,0.0111561,74.1783,223.7355,90.0262,349.2014,0.0,U,34127,999.0,85346.0,0.0026187736,7.238e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036KZ,2025-09-04T10:58:33.079584,14.93184636,0.00372849,74.0019,137.9902,276.1565,262.5248,0.0,U,34128,999.0,87681.0,0.002900459,0.00030806,0.0,,Debris
COSMOS 2251 DEB,1993-036LA,2025-09-04T21:30:45.599040,14.73407698,0.00383207,74.0369,172.5568,279.901,79.7838,0.0,U,34129,999.0,59841.0,0.0018548601,0.00012157,0.0,,Debris
COSMOS 2251 DEB,1993-036LH,2025-09-04T09:55:53.283360,14.78842943,0.00885436,74.0173,238.3284,24.6637,124.7524,0.0,U,34136,999.0,88541.0,0.00085723288,6.711e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036LL,2025-09-04T16:57:47.964960,14.5691181,0.00457198,74.0306,82.4908,180.204,259.7697,0.0,U,34139,999.0,86706.0,0.0017314727,7.861e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036LN,2025-09-04T15:47:06.053280,14.47465462,0.00558423,74.01,214.7034,321.4824,216.1862,0.0,U,34141,999.0,86259.0,0.0026743282,0.00010002,0.0,,Debris
COSMOS 2251 DEB,1993-036LQ,2025-09-04T18:50:55.489344,14.64209503,0.0051376,74.0125,137.171,312.6646,47.0198,0.0,U,34270,999.0,87647.0,0.00099650201,5.32e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036LR,2025-09-04T20:02:26.051136,14.67362652,0.00219692,74.0223,30.9437,112.2379,10.9077,0.0,U,34271,999.0,86782.0,0.0034312082,0.00019482,0.0,,Debris
COSMOS 2251 DEB,1993-036LT,2025-09-04T20:46:39.683712,14.59904449,0.00141653,74.035,276.2647,50.9209,10.8135,0.0,U,34273,999.0,87178.0,0.0010199761,4.865e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036LU,2025-09-04T11:18:26.090784,14.63018803,0.00216701,74.0024,259.5379,61.5474,59.4626,0.0,U,34274,999.0,87223.0,0.0013645238,6.998e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036LW,2025-09-04T21:05:22.213248,14.56258501,0.00209266,74.0222,273.1261,76.149,350.0565,0.0,U,34276,999.0,87153.0,0.0008420009,3.71e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036MT,2025-09-04T23:06:32.718816,14.36505871,0.00178095,74.0467,105.6001,205.8701,277.0255,0.0,U,34297,999.0,86646.0,0.00018211202,5.09e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036MV,2025-09-04T22:11:19.740192,15.21831123,0.00696368,73.9975,188.1797,294.8873,64.5097,0.0,U,34299,999.0,87491.0,0.0056698705,0.00140149,0.0,,Debris
COSMOS 2251 DEB,1993-036MX,2025-09-04T18:45:18.893952,14.78640421,0.00163905,74.0105,2.3639,86.8542,40.5471,0.0,U,34301,999.0,86935.0,0.0035652391,0.00026248,0.0,,Debris
COSMOS 2251 DEB,1993-036MY,2025-09-04T06:50:07.404288,14.38621041,0.00773047,74.1808,305.4587,190.2029,283.4744,0.0,U,34302,999.0,86290.0,0.0011693189,3.684e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036MZ,2025-09-04T18:13:29.849664,14.52699883,0.01420954,74.0061,115.411,277.0813,151.1107,0.0,U,34303,999.0,86524.0,0.0012187752,5.679e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036NA,2025-09-04T14:17:51.142848,14.36616156,0.01288961,74.0155,305.2764,105.6389,12.263,0.0,U,34304,999.0,85872.0,0.0014085769,4.534e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036ND,2025-09-03T22:07:35.082912,13.54044754,0.03935194,74.0516,113.2632,325.5531,47.9423,0.0,U,34307,999.0,81511.0,0.0013406882,1.466e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036NK,2025-09-04T19:13:45.688800,15.03284962,0.00212518,73.9837,150.5407,295.876,64.0237,0.0,U,34313,999.0,87571.0,0.0040940801,0.00056194,0.0,,Debris
COSMOS 2251 DEB,1993-036NL,2025-09-04T19:39:56.788128,14.17047,0.01058789,74.0051,124.8625,253.779,226.4134,0.0,U,34314,999.0,85256.0,0.00052883006,1.098e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036NN,2025-09-04T20:17:31.068672,14.87232825,0.00151613,74.0661,174.2115,291.7011,68.2555,0.0,U,34316,999.0,87737.0,0.0026247281,0.00023741,0.0,,Debris
COSMOS 2251 DEB,1993-036NP,2025-09-04T22:10:32.236608,13.64970479,0.03383052,73.9241,198.4021,207.0244,213.2936,0.0,U,34317,999.0,82271.0,0.00056197333,6.48e-06,0.0,,Debris
COSMOS 2251 DEB,1993-036NT,2025-09-04T15:00:02.337120,14.49459298,0.00142497,74.0328,342.4816,137.0394,344.4118,0.0,U,34321,999.0,87050.0,0.00083445982,3.173e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036NV,2025-09-04T11:52:23.788128,14.70621783,0.00675853,73.9569,317.2482,23.9288,347.1318,0.0,U,34323,999.0,86979.0,0.0018470044,0.00011627,0.0,,Debris
COSMOS 2251 DEB,1993-036NX,2025-09-04T18:37:20.548992,14.03727284,0.01960651,73.8731,7.0759,43.0918,73.412,0.0,U,34325,999.0,84126.0,0.0016420449,3.04e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036NZ,2025-09-04T18:33:01.141632,14.85880599,0.00347187,73.9984,9.6087,210.2203,268.5334,0.0,U,34327,999.0,88036.0,0.002138575,0.00018858,0.0,,Debris
COSMOS 2251 DEB,1993-036PN,2025-09-04T17:47:51.823392,13.79153714,0.02876832,74.077,113.2834,244.1912,185.9974,0.0,U,34340,999.0,82903.0,0.00089491571,1.224e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036PR,2025-09-04T12:34:31.963584,14.67143773,0.0022302,74.0204,281.5613,232.5857,239.7446,0.0,U,34343,999.0,87274.0,0.0014144561,7.96e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036PS,2025-09-04T12:25:32.279808,14.1543082,0.01519359,73.9795,287.3114,133.0188,352.9014,0.0,U,34344,999.0,84692.0,0.001837441,3.987e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036PU,2025-09-04T17:50:31.896672,13.99156174,0.02091681,73.9953,123.9507,323.4738,104.1431,0.0,U,34346,999.0,84025.0,0.0010449913,1.802e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036PY,2025-09-04T17:56:45.727872,14.98327317,0.00123436,74.0248,140.0661,261.2132,154.3563,0.0,U,34383,999.0,87626.0,0.0037304595,0.00044749,0.0,,Debris
COSMOS 2251 DEB,1993-036QC,2025-09-04T16:34:47.089056,14.43475654,0.00382544,74.0411,35.943,159.4712,218.6778,0.0,U,34387,999.0,86752.0,0.00064484871,2.174e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036QD,2025-09-04T20:52:40.128096,14.48552953,0.00135208,74.0395,48.4099,123.9071,3.6803,0.0,U,34388,999.0,86723.0,0.0011957027,4.473e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036QE,2025-09-04T12:56:54.241152,14.41130807,0.00299717,74.017,73.7014,212.8013,209.8573,0.0,U,34389,999.0,86583.0,0.00065526175,2.097e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036QF,2025-09-04T00:58:08.207328,15.26267558,0.0023513,74.064,105.6455,132.4418,18.3627,0.0,U,34390,999.0,87801.0,0.00460621,0.00122317,0.0,,Debris
COSMOS 2251 DEB,1993-036QM,2025-09-04T04:58:52.452192,14.70991232,0.00108599,74.0329,317.8772,20.4561,10.8054,0.0,U,34396,999.0,86881.0,0.0021024821,0.00012902,0.0,,Debris
COSMOS 2251 DEB,1993-036QR,2025-09-04T08:54:12.514752,15.23328537,0.00191081,73.9755,237.4731,32.05,328.1856,0.0,U,34400,999.0,88449.0,0.0033828837,0.00081614,0.0,,Debris
COSMOS 2251 DEB,1993-036RA,2025-09-04T17:43:51.806784,14.57716136,0.00820243,74.0631,134.8165,236.2408,187.3825,0.0,U,34409,999.0,87750.0,0.00025298929,1.178e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RB,2025-09-04T16:58:57.582624,15.08269293,0.00269616,73.7485,110.8035,319.8094,102.6676,0.0,U,34410,999.0,88276.0,0.0021467455,0.00033674,0.0,,Debris
COSMOS 2251 DEB,1993-036RD,2025-09-04T19:10:58.668960,14.4562413,0.01949324,73.9491,150.4562,267.9512,89.9313,0.0,U,34412,999.0,86220.0,0.0010284357,4.568e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RE,2025-09-04T14:27:45.699264,14.28042076,0.00931652,74.0299,84.7715,185.8042,232.3974,0.0,U,34413,999.0,85715.0,0.0018717522,4.845e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RM,2025-09-04T12:55:35.287968,14.67910036,0.01053128,74.0327,295.7835,81.519,35.1856,0.0,U,34420,999.0,88314.0,0.00024202665,1.471e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RS,2025-09-04T09:41:33.254304,14.61075083,0.00262179,74.0185,244.7513,26.7754,333.4759,0.0,U,34425,999.0,87289.0,0.0011900736,5.85e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RW,2025-09-04T20:18:27.336672,15.14910236,0.00157735,73.9852,17.8808,183.8126,300.4554,0.0,U,34429,999.0,87940.0,0.0047147571,0.00089154,0.0,,Debris
COSMOS 2251 DEB,1993-036RX,2025-09-04T08:57:41.857632,14.39235814,0.00622916,74.0508,126.6393,223.0811,136.546,0.0,U,34430,999.0,86525.0,0.00048761006,1.52e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RY,2025-09-04T18:10:03.119520,14.28354185,0.00695036,74.0788,354.3052,3.984,356.1846,0.0,U,34431,999.0,85729.0,0.00082178923,2.082e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036RZ,2025-09-04T12:39:20.541312,14.02502145,0.01842694,73.8266,277.0641,16.1757,111.4429,0.0,U,34432,999.0,84293.0,0.0011676086,2.061e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036SA,2025-09-04T07:50:41.479872,14.12023319,0.01521883,74.017,330.8682,130.4693,230.9831,0.0,U,34433,999.0,84546.0,0.0013245148,2.683e-05,0.0,,Debris
COSMOS 2251 DEB,1993-036SB,2025-09-04T20:20:50.167968,13.88167723,0.02850696,74.0624,178.0899,336.4751,105.1441,0.0,U,34434,999.0,82593.0,0.0068311194,0.00011264,0.0,,Debris
COSMOS 2251 DEB,1993-036SP,2025-09-04T18:28:11.766432,14.49173937,0.0050257,74.0391,242.8495,42.8757,317.6304,0.0,U,34446,999.0,87260.0,0.00024939417,9.36e-06,0.0,,Debris
